,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1853,1.0,1072.0,282.0,,,,,,,,,,,,
1854,10.0,932.0,78.0,,,,,,,,,,,,
1855,144.0,61.0,31.0,69.0,464.0,,,,,,,,,,
1856,708.0,15.0,2580.0,2581.0,,,,,,,,,,,
1857,308.0,5.0,2582.0,5.0,,,,,,,,,,,
1858,2583.0,363.0,,,,,,,,,,,,,
1859,20.0,45.0,246.0,20.0,36.0,2584.0,246.0,,,,,,,,
1860,78.0,2585.0,24.0,246.0,,,,,,,,,,,
1861,289.0,2586.0,2587.0,53.0,5.0,,,,,,,,,,
1862,5.0,2588.0,,,,,,,,,,,,,
1863,1073.0,165.0,620.0,360.0,165.0,501.0,,,,,,,,,
1864,7.0,160.0,1074.0,165.0,,,,,,,,,,,
1865,2589.0,1075.0,29.0,351.0,,,,,,,,,,,
1866,61.0,2590.0,38.0,,,,,,,,,,,,
1867,61.0,161.0,342.0,2591.0,,,,,,,,,,,
1868,1.0,159.0,191.0,2592.0,,,,,,,,,,,
1869,3.0,382.0,1.0,3.0,382.0,,,,,,,,,,
1870,561.0,138.0,2593.0,130.0,,,,,,,,,,,
1871,64.0,143.0,3.0,2594.0,,,,,,,,,,,
1872,1.0,2595.0,,,,,,,,,,,,,
1873,9.0,262.0,29.0,,,,,,,,,,,,
1874,2.0,89.0,58.0,658.0,,,,,,,,,,,
1875,2.0,23.0,9.0,184.0,20.0,184.0,,,,,,,,,
1876,12.0,2596.0,87.0,9.0,184.0,,,,,,,,,,
1877,1056.0,373.0,2597.0,37.0,,,,,,,,,,,
1878,7.0,2598.0,,,,,,,,,,,,,
1879,21.0,2599.0,42.0,5.0,3.0,21.0,87.0,42.0,,,,,,,
1880,39.0,2.0,21.0,1074.0,165.0,,,,,,,,,,
1881,2600.0,1075.0,29.0,335.0,,,,,,,,,,,
1882,9.0,3.0,,,,,,,,,,,,,
1883,94.0,164.0,186.0,,,,,,,,,,,,
1884,171.0,15.0,186.0,,,,,,,,,,,,
1885,64.0,177.0,21.0,451.0,12.0,241.0,533.0,,,,,,,,
1886,70.0,186.0,,,,,,,,,,,,,
1887,13.0,23.0,186.0,,,,,,,,,,,,
1888,64.0,1.0,291.0,176.0,465.0,205.0,,,,,,,,,
1889,80.0,705.0,,,,,,,,,,,,,
1890,12.0,6.0,2601.0,,,,,,,,,,,,
1891,64.0,2.0,2602.0,10.0,350.0,2603.0,,,,,,,,,
1892,1.0,652.0,,,,,,,,,,,,,
1893,7.0,1076.0,16.0,42.0,,,,,,,,,,,
1894,20.0,2604.0,43.0,,,,,,,,,,,,
1895,2605.0,2606.0,144.0,8.0,,,,,,,,,,,
1896,197.0,7.0,13.0,229.0,2607.0,,,,,,,,,,
1897,414.0,62.0,339.0,2608.0,280.0,,,,,,,,,,
1898,207.0,85.0,193.0,,,,,,,,,,,,
1899,1.0,4.0,85.0,193.0,,,,,,,,,,,
1900,2.0,23.0,2609.0,,,,,,,,,,,,
1901,185.0,42.0,82.0,193.0,,,,,,,,,,,
1902,1.0,164.0,164.0,318.0,,,,,,,,,,,
1903,1.0,4.0,3.0,453.0,38.0,,,,,,,,,,
1904,1077.0,6.0,631.0,,,,,,,,,,,,
1905,2.0,311.0,134.0,92.0,10.0,391.0,494.0,,,,,,,,
1906,70.0,164.0,164.0,318.0,,,,,,,,,,,
1907,197.0,7.0,135.0,23.0,88.0,,,,,,,,,,
1908,10.0,,,,,,,,,,,,,,
1909,10.0,2610.0,,,,,,,,,,,,,
1910,7.0,148.0,,,,,,,,,,,,,
1911,148.0,2611.0,,,,,,,,,,,,,
1912,17.0,149.0,53.0,23.0,,,,,,,,,,,
1913,2.0,28.0,2612.0,,,,,,,,,,,,
1914,7.0,186.0,,,,,,,,,,,,,
1915,86.0,2.0,12.0,23.0,2613.0,,,,,,,,,,
1916,2614.0,254.0,575.0,121.0,228.0,,,,,,,,,,
1917,39.0,75.0,4.0,21.0,2615.0,226.0,,,,,,,,,
1918,460.0,543.0,323.0,,,,,,,,,,,,
1919,12.0,52.0,2616.0,141.0,,,,,,,,,,,
1920,197.0,7.0,492.0,93.0,102.0,8.0,102.0,8.0,,,,,,,
1921,135.0,180.0,1071.0,,,,,,,,,,,,
1922,53.0,67.0,136.0,53.0,67.0,136.0,,,,,,,,,
1923,53.0,31.0,327.0,,,,,,,,,,,,
1924,1050.0,6.0,48.0,87.0,127.0,2617.0,,,,,,,,,
1925,668.0,318.0,10.0,,,,,,,,,,,,
1926,2.0,10.0,,,,,,,,,,,,,
1927,85.0,55.0,4.0,2618.0,227.0,2619.0,,,,,,,,,
1928,4.0,32.0,2620.0,,,,,,,,,,,,
1929,11.0,32.0,21.0,730.0,285.0,339.0,,,,,,,,,
1930,101.0,11.0,32.0,369.0,,,,,,,,,,,
1931,1.0,44.0,44.0,318.0,,,,,,,,,,,
1932,197.0,7.0,149.0,1.0,3.0,8.0,,,,,,,,,
1933,1077.0,6.0,34.0,581.0,,,,,,,,,,,
1934,64.0,7.0,,,,,,,,,,,,,
1935,907.0,226.0,93.0,2621.0,,,,,,,,,,,
1936,336.0,1.0,1.0,3.0,8.0,,,,,,,,,,
1937,48.0,2.0,23.0,15.0,6.0,,,,,,,,,,
1938,5.0,2622.0,,,,,,,,,,,,,
1939,9.0,305.0,111.0,7.0,,,,,,,,,,,
1940,13.0,3.0,21.0,,,,,,,,,,,,
1941,13.0,3.0,26.0,,,,,,,,,,,,
1942,189.0,2623.0,124.0,,,,,,,,,,,,
1943,12.0,47.0,703.0,219.0,,,,,,,,,,,
1944,31.0,87.0,58.0,,,,,,,,,,,,
1945,235.0,24.0,5.0,481.0,100.0,16.0,,,,,,,,,
1946,48.0,2.0,11.0,322.0,926.0,316.0,,,,,,,,,
1947,1.0,2624.0,143.0,2625.0,,,,,,,,,,,
1948,769.0,72.0,4.0,45.0,,,,,,,,,,,
1949,2626.0,2627.0,2628.0,,,,,,,,,,,,
1950,4.0,1.0,642.0,1052.0,,,,,,,,,,,
1951,424.0,6.0,21.0,87.0,128.0,15.0,2629.0,,,,,,,,
1952,36.0,387.0,126.0,2630.0,1032.0,,,,,,,,,,
1953,51.0,5.0,51.0,59.0,2631.0,,,,,,,,,,
1954,182.0,2632.0,2633.0,,,,,,,,,,,,
1955,33.0,275.0,12.0,128.0,,,,,,,,,,,
1956,145.0,87.0,772.0,274.0,,,,,,,,,,,
1957,11.0,51.0,59.0,2634.0,,,,,,,,,,,
1958,2635.0,4.0,2636.0,123.0,1078.0,,,,,,,,,,
1959,2637.0,71.0,798.0,,,,,,,,,,,,
1960,5.0,2638.0,1.0,,,,,,,,,,,,
1961,66.0,43.0,240.0,,,,,,,,,,,,
1962,12.0,2639.0,97.0,46.0,59.0,59.0,,,,,,,,,
1963,509.0,2640.0,8.0,,,,,,,,,,,,
1964,35.0,121.0,5.0,,,,,,,,,,,,
1965,182.0,181.0,108.0,5.0,1.0,,,,,,,,,,
1966,88.0,654.0,192.0,,,,,,,,,,,,
1967,14.0,94.0,2641.0,,,,,,,,,,,,
1968,30.0,67.0,270.0,2642.0,,,,,,,,,,,
1969,601.0,4.0,22.0,2643.0,,,,,,,,,,,
1970,14.0,209.0,4.0,1079.0,,,,,,,,,,,
1971,2644.0,35.0,89.0,,,,,,,,,,,,
1972,2645.0,2.0,3.0,,,,,,,,,,,,
1973,122.0,2646.0,1080.0,2647.0,,,,,,,,,,,
1974,75.0,2648.0,1081.0,23.0,4.0,,,,,,,,,,
1975,14.0,52.0,2649.0,,,,,,,,,,,,
1976,2.0,14.0,2650.0,18.0,66.0,,,,,,,,,,
1977,269.0,2651.0,291.0,19.0,479.0,,,,,,,,,,
1978,14.0,2652.0,54.0,2653.0,,,,,,,,,,,
1979,3.0,157.0,1081.0,2.0,3.0,,,,,,,,,,
1980,510.0,14.0,175.0,2654.0,2655.0,,,,,,,,,,
1981,3.0,56.0,40.0,1082.0,,,,,,,,,,,
1982,2656.0,1083.0,,,,,,,,,,,,,
1983,14.0,2657.0,555.0,23.0,8.0,,,,,,,,,,
1984,122.0,43.0,244.0,,,,,,,,,,,,
1985,14.0,2658.0,32.0,269.0,2659.0,,,,,,,,,,
1986,2660.0,770.0,,,,,,,,,,,,,
1987,3.0,56.0,40.0,1082.0,,,,,,,,,,,
1988,540.0,540.0,,,,,,,,,,,,,
1989,14.0,285.0,33.0,1084.0,100.0,3.0,,,,,,,,,
1990,25.0,881.0,2661.0,668.0,2662.0,87.0,,,,,,,,,
1991,2.0,14.0,,,,,,,,,,,,,
1992,3.0,157.0,538.0,2663.0,,,,,,,,,,,
1993,14.0,209.0,4.0,1079.0,101.0,1083.0,,,,,,,,,
1994,2664.0,32.0,163.0,664.0,12.0,469.0,163.0,,,,,,,,
1995,2665.0,629.0,2666.0,36.0,218.0,263.0,614.0,,,,,,,,
1996,2667.0,20.0,697.0,946.0,8.0,,,,,,,,,,
1997,2668.0,2669.0,1015.0,1003.0,20.0,457.0,,,,,,,,,
1998,266.0,48.0,2.0,3.0,4.0,200.0,,,,,,,,,
1999,17.0,3.0,41.0,,,,,,,,,,,,
2000,2670.0,2671.0,2672.0,,,,,,,,,,,,
2001,2.0,9.0,236.0,13.0,2673.0,,,,,,,,,,
2002,2674.0,2675.0,2676.0,,,,,,,,,,,,
2003,2.0,2677.0,1.0,653.0,21.0,1085.0,,,,,,,,,
2004,10.0,247.0,2678.0,24.0,2679.0,,,,,,,,,,
2005,25.0,790.0,2680.0,,,,,,,,,,,,
2006,2681.0,163.0,664.0,12.0,469.0,163.0,,,,,,,,,
2007,2682.0,2683.0,,,,,,,,,,,,,
2008,147.0,1.0,175.0,2684.0,2685.0,,,,,,,,,,
2009,1004.0,2686.0,920.0,,,,,,,,,,,,
2010,48.0,2687.0,2688.0,2689.0,,,,,,,,,,,
2011,1.0,6.0,332.0,311.0,137.0,,,,,,,,,,
2012,12.0,579.0,2.0,911.0,923.0,,,,,,,,,,
2013,148.0,2690.0,48.0,2691.0,2692.0,,,,,,,,,,
2014,7.0,466.0,2693.0,2694.0,,,,,,,,,,,
2015,12.0,27.0,89.0,773.0,2695.0,42.0,,,,,,,,,
2016,330.0,114.0,42.0,105.0,,,,,,,,,,,
2017,7.0,46.0,2696.0,19.0,,,,,,,,,,,
2018,1.0,163.0,2697.0,2.0,32.0,469.0,163.0,,,,,,,,
2019,1086.0,2698.0,98.0,2699.0,42.0,,,,,,,,,,
2020,1.0,2700.0,65.0,,,,,,,,,,,,
2021,63.0,11.0,6.0,8.0,20.0,2701.0,,,,,,,,,
2022,2702.0,410.0,669.0,,,,,,,,,,,,
2023,2703.0,28.0,,,,,,,,,,,,,
2024,2704.0,2705.0,,,,,,,,,,,,,
2025,120.0,2706.0,,,,,,,,,,,,,
2026,439.0,2707.0,,,,,,,,,,,,,
2027,346.0,26.0,523.0,,,,,,,,,,,,
2028,36.0,1087.0,2708.0,,,,,,,,,,,,
2029,1086.0,464.0,2709.0,72.0,2710.0,,,,,,,,,,
2030,2711.0,2712.0,,,,,,,,,,,,,
2031,2713.0,332.0,190.0,2714.0,645.0,,,,,,,,,,
2032,75.0,2715.0,260.0,68.0,,,,,,,,,,,
2033,2716.0,1088.0,899.0,42.0,2717.0,,,,,,,,,,
2034,645.0,2718.0,,,,,,,,,,,,,
2035,385.0,2719.0,543.0,310.0,116.0,,,,,,,,,,
2036,57.0,1089.0,44.0,2720.0,,,,,,,,,,,
2037,2721.0,2722.0,10.0,,,,,,,,,,,,
2038,16.0,646.0,,,,,,,,,,,,,
2039,57.0,2723.0,2724.0,173.0,280.0,,,,,,,,,,
2040,270.0,2725.0,2726.0,,,,,,,,,,,,
2041,74.0,8.0,61.0,,,,,,,,,,,,
2042,28.0,2727.0,28.0,2728.0,222.0,222.0,,,,,,,,,
2043,1090.0,11.0,95.0,1090.0,11.0,95.0,,,,,,,,,
2044,106.0,63.0,2729.0,,,,,,,,,,,,
2045,2730.0,123.0,2731.0,,,,,,,,,,,,
2046,882.0,19.0,324.0,,,,,,,,,,,,
2047,2732.0,56.0,184.0,,,,,,,,,,,,
2048,670.0,671.0,,,,,,,,,,,,,
2049,2733.0,2734.0,2735.0,759.0,2736.0,,,,,,,,,,
2050,,,,,,,,,,,,,,,
2051,527.0,2737.0,,,,,,,,,,,,,
2052,11.0,265.0,278.0,327.0,2738.0,1054.0,,,,,,,,,
2053,2739.0,919.0,2740.0,2741.0,33.0,151.0,8.0,,,,,,,,
2054,1073.0,2742.0,116.0,8.0,,,,,,,,,,,
2055,317.0,2743.0,402.0,449.0,,,,,,,,,,,
2056,108.0,793.0,,,,,,,,,,,,,
2057,2.0,234.0,669.0,263.0,196.0,8.0,,,,,,,,,
2058,115.0,85.0,229.0,2744.0,,,,,,,,,,,
2059,2745.0,670.0,2746.0,606.0,,,,,,,,,,,
2060,1091.0,1091.0,101.0,,,,,,,,,,,,
2061,114.0,8.0,2747.0,,,,,,,,,,,,
2062,216.0,338.0,57.0,113.0,,,,,,,,,,,
2063,2748.0,950.0,400.0,672.0,672.0,,,,,,,,,,
2064,7.0,590.0,37.0,305.0,,,,,,,,,,,
2065,2749.0,273.0,343.0,,,,,,,,,,,,
2066,13.0,637.0,4.0,2750.0,2751.0,,,,,,,,,,
2067,2752.0,2.0,2753.0,669.0,,,,,,,,,,,
2068,2.0,841.0,80.0,9.0,,,,,,,,,,,
2069,453.0,38.0,,,,,,,,,,,,,
2070,2754.0,254.0,196.0,9.0,2755.0,,,,,,,,,,
2071,22.0,144.0,2756.0,,,,,,,,,,,,
2072,159.0,2757.0,1.0,291.0,,,,,,,,,,,
2073,17.0,150.0,666.0,1092.0,,,,,,,,,,,
2074,611.0,6.0,76.0,29.0,138.0,,,,,,,,,,
2075,937.0,58.0,1093.0,,,,,,,,,,,,
2076,6.0,486.0,577.0,12.0,89.0,2758.0,,,,,,,,,
2077,110.0,6.0,77.0,2.0,2759.0,,,,,,,,,,
2078,437.0,1094.0,8.0,119.0,76.0,,,,,,,,,,
2079,526.0,1.0,2760.0,,,,,,,,,,,,
2080,5.0,201.0,2761.0,,,,,,,,,,,,
2081,88.0,1.0,2762.0,5.0,,,,,,,,,,,
2082,74.0,34.0,208.0,402.0,,,,,,,,,,,
2083,131.0,85.0,80.0,31.0,522.0,,,,,,,,,,
2084,46.0,2763.0,,,,,,,,,,,,,
2085,45.0,364.0,2764.0,,,,,,,,,,,,
2086,1095.0,58.0,1093.0,,,,,,,,,,,,
2087,6.0,631.0,3.0,233.0,,,,,,,,,,,
2088,110.0,6.0,77.0,2.0,44.0,630.0,,,,,,,,,
2089,5.0,201.0,34.0,,,,,,,,,,,,
2090,437.0,1094.0,8.0,119.0,76.0,,,,,,,,,,
2091,3.0,233.0,110.0,6.0,77.0,,,,,,,,,,
2092,2.0,44.0,630.0,,,,,,,,,,,,
2093,2765.0,126.0,26.0,,,,,,,,,,,,
2094,12.0,1096.0,151.0,2766.0,,,,,,,,,,,
2095,398.0,1097.0,1098.0,113.0,1099.0,,,,,,,,,,
2096,115.0,16.0,1100.0,,,,,,,,,,,,
2097,15.0,2767.0,256.0,2768.0,,,,,,,,,,,
2098,277.0,615.0,2769.0,,,,,,,,,,,,
2099,152.0,663.0,8.0,494.0,2770.0,768.0,,,,,,,,,
2100,115.0,2.0,22.0,2771.0,,,,,,,,,,,
2101,766.0,291.0,143.0,1.0,,,,,,,,,,,
2102,245.0,671.0,1.0,,,,,,,,,,,,
2103,2772.0,6.0,188.0,,,,,,,,,,,,
2104,46.0,1101.0,183.0,1.0,,,,,,,,,,,
2105,1102.0,1103.0,1.0,663.0,2773.0,188.0,,,,,,,,,
2106,2774.0,126.0,26.0,,,,,,,,,,,,
2107,12.0,1096.0,151.0,1100.0,,,,,,,,,,,
2108,398.0,1097.0,1098.0,113.0,1099.0,,,,,,,,,,
2109,115.0,2.0,22.0,2775.0,,,,,,,,,,,
2110,108.0,377.0,1.0,,,,,,,,,,,,
2111,190.0,1.0,188.0,,,,,,,,,,,,
2112,7.0,800.0,2776.0,,,,,,,,,,,,
2113,1.0,245.0,671.0,1.0,,,,,,,,,,,
2114,467.0,6.0,29.0,,,,,,,,,,,,
2115,2777.0,188.0,,,,,,,,,,,,,
2116,31.0,233.0,6.0,188.0,,,,,,,,,,,
2117,46.0,1101.0,801.0,,,,,,,,,,,,
2118,449.0,202.0,41.0,643.0,,,,,,,,,,,
2119,126.0,847.0,210.0,49.0,2778.0,30.0,,,,,,,,,
2120,1102.0,1103.0,1.0,,,,,,,,,,,,
2121,190.0,1.0,647.0,,,,,,,,,,,,
2122,1.0,200.0,504.0,,,,,,,,,,,,
2123,98.0,2779.0,,,,,,,,,,,,,
2124,475.0,24.0,,,,,,,,,,,,,
2125,2780.0,,,,,,,,,,,,,,
2126,94.0,2781.0,,,,,,,,,,,,,
2127,2782.0,1104.0,,,,,,,,,,,,,
2128,603.0,604.0,287.0,,,,,,,,,,,,
2129,2783.0,2784.0,319.0,,,,,,,,,,,,
2130,6.0,94.0,122.0,2785.0,,,,,,,,,,,
2131,10.0,2786.0,,,,,,,,,,,,,
2132,1.0,1105.0,2787.0,,,,,,,,,,,,
2133,1017.0,273.0,2788.0,,,,,,,,,,,,
2134,1.0,1105.0,2789.0,,,,,,,,,,,,
2135,2790.0,24.0,2791.0,,,,,,,,,,,,
2136,91.0,7.0,64.0,1048.0,,,,,,,,,,,
2137,2792.0,43.0,,,,,,,,,,,,,
2138,475.0,24.0,26.0,,,,,,,,,,,,
2139,98.0,148.0,2793.0,569.0,,,,,,,,,,,
2140,2794.0,421.0,571.0,,,,,,,,,,,,
2141,91.0,17.0,114.0,74.0,760.0,,,,,,,,,,
2142,2795.0,2796.0,,,,,,,,,,,,,
2143,91.0,7.0,64.0,2797.0,,,,,,,,,,,
2144,98.0,2798.0,2799.0,569.0,,,,,,,,,,,
2145,78.0,47.0,2800.0,,,,,,,,,,,,
2146,63.0,2801.0,,,,,,,,,,,,,
2147,20.0,23.0,26.0,2802.0,,,,,,,,,,,
2148,289.0,11.0,19.0,61.0,931.0,,,,,,,,,,
2149,20.0,1.0,42.0,,,,,,,,,,,,
2150,11.0,19.0,11.0,604.0,26.0,,,,,,,,,,
2151,518.0,130.0,40.0,997.0,56.0,,,,,,,,,,
2152,352.0,41.0,2803.0,8.0,,,,,,,,,,,
2153,13.0,210.0,,,,,,,,,,,,,
2154,1.0,487.0,132.0,,,,,,,,,,,,
2155,9.0,13.0,54.0,,,,,,,,,,,,
2156,155.0,41.0,331.0,84.0,,,,,,,,,,,
2157,1.0,1106.0,152.0,10.0,2804.0,,,,,,,,,,
2158,1.0,1106.0,93.0,42.0,,,,,,,,,,,
2159,141.0,618.0,53.0,56.0,350.0,,,,,,,,,,
2160,5.0,31.0,588.0,,,,,,,,,,,,
2161,1.0,470.0,2805.0,,,,,,,,,,,,
2162,210.0,,,,,,,,,,,,,,
2163,190.0,2806.0,,,,,,,,,,,,,
2164,459.0,152.0,,,,,,,,,,,,,
2165,190.0,331.0,84.0,,,,,,,,,,,,
2166,3.0,72.0,11.0,104.0,158.0,,,,,,,,,,
2167,2.0,3.0,,,,,,,,,,,,,
2168,158.0,,,,,,,,,,,,,,
2169,352.0,2807.0,,,,,,,,,,,,,
2170,2808.0,,,,,,,,,,,,,,
2171,155.0,2809.0,,,,,,,,,,,,,
2172,46.0,13.0,56.0,,,,,,,,,,,,
2173,5.0,3.0,77.0,12.0,23.0,,,,,,,,,,
2174,224.0,225.0,514.0,,,,,,,,,,,,
2175,17.0,41.0,231.0,,,,,,,,,,,,
2176,331.0,339.0,,,,,,,,,,,,,
2177,1.0,4.0,1029.0,212.0,,,,,,,,,,,
2178,6.0,69.0,132.0,,,,,,,,,,,,
2179,9.0,595.0,2810.0,,,,,,,,,,,,
2180,930.0,30.0,525.0,,,,,,,,,,,,
2181,14.0,686.0,,,,,,,,,,,,,
2182,20.0,33.0,2811.0,,,,,,,,,,,,
2183,27.0,813.0,19.0,,,,,,,,,,,,
2184,2812.0,12.0,23.0,,,,,,,,,,,,
2185,2813.0,,,,,,,,,,,,,,
2186,1.0,1035.0,31.0,8.0,,,,,,,,,,,
2187,2814.0,2815.0,,,,,,,,,,,,,
2188,57.0,95.0,2816.0,19.0,,,,,,,,,,,
2189,205.0,53.0,22.0,393.0,,,,,,,,,,,
2190,1.0,40.0,97.0,,,,,,,,,,,,
2191,13.0,59.0,7.0,1107.0,,,,,,,,,,,
2192,4.0,189.0,1108.0,,,,,,,,,,,,
2193,207.0,215.0,28.0,8.0,,,,,,,,,,,
2194,12.0,1062.0,2817.0,282.0,5.0,,,,,,,,,,
2195,2818.0,375.0,,,,,,,,,,,,,
2196,115.0,5.0,2819.0,,,,,,,,,,,,
2197,1.0,998.0,2820.0,,,,,,,,,,,,
2198,215.0,164.0,2821.0,2822.0,,,,,,,,,,,
2199,207.0,4.0,189.0,1108.0,,,,,,,,,,,
2200,164.0,2823.0,38.0,,,,,,,,,,,,
2201,93.0,1076.0,2824.0,49.0,,,,,,,,,,,
2202,9.0,660.0,95.0,2825.0,,,,,,,,,,,
2203,2826.0,35.0,,,,,,,,,,,,,
2204,1.0,40.0,97.0,13.0,59.0,7.0,1107.0,,,,,,,,
2205,880.0,996.0,325.0,,,,,,,,,,,,
2206,2.0,10.0,2827.0,,,,,,,,,,,,
2207,2828.0,22.0,864.0,,,,,,,,,,,,
2208,2.0,52.0,143.0,,,,,,,,,,,,
2209,1.0,2829.0,,,,,,,,,,,,,
2210,57.0,67.0,1068.0,,,,,,,,,,,,
2211,270.0,500.0,30.0,,,,,,,,,,,,
2212,11.0,458.0,26.0,1.0,4.0,,,,,,,,,,
2213,5.0,77.0,,,,,,,,,,,,,
2214,667.0,,,,,,,,,,,,,,
2215,61.0,128.0,61.0,159.0,,,,,,,,,,,
2216,101.0,455.0,124.0,,,,,,,,,,,,
2217,1.0,338.0,23.0,,,,,,,,,,,,
2218,9.0,2830.0,4.0,,,,,,,,,,,,
2219,5.0,62.0,281.0,,,,,,,,,,,,
2220,145.0,10.0,154.0,,,,,,,,,,,,
2221,129.0,209.0,,,,,,,,,,,,,
2222,73.0,43.0,30.0,2831.0,,,,,,,,,,,
2223,4.0,51.0,5.0,15.0,2832.0,,,,,,,,,,
2224,2.0,13.0,23.0,63.0,2833.0,68.0,,,,,,,,,
2225,846.0,29.0,,,,,,,,,,,,,
2226,276.0,35.0,,,,,,,,,,,,,
2227,13.0,30.0,2834.0,,,,,,,,,,,,
2228,1.0,117.0,1104.0,40.0,,,,,,,,,,,
2229,2.0,187.0,249.0,2835.0,39.0,602.0,,,,,,,,,
2230,2.0,25.0,26.0,,,,,,,,,,,,
2231,39.0,71.0,170.0,,,,,,,,,,,,
2232,46.0,104.0,158.0,2.0,52.0,,,,,,,,,,
2233,430.0,1011.0,5.0,,,,,,,,,,,,
2234,216.0,43.0,30.0,,,,,,,,,,,,
2235,53.0,23.0,26.0,,,,,,,,,,,,
2236,53.0,145.0,570.0,55.0,,,,,,,,,,,
2237,17.0,389.0,,,,,,,,,,,,,
2238,224.0,367.0,2836.0,,,,,,,,,,,,
2239,357.0,2837.0,71.0,27.0,2838.0,,,,,,,,,,
2240,12.0,89.0,36.0,59.0,27.0,2839.0,90.0,,,,,,,,
2241,2840.0,24.0,,,,,,,,,,,,,
2242,377.0,35.0,,,,,,,,,,,,,
2243,9.0,2841.0,,,,,,,,,,,,,
2244,2.0,10.0,121.0,16.0,260.0,68.0,,,,,,,,,
2245,10.0,9.0,21.0,,,,,,,,,,,,
2246,2842.0,43.0,,,,,,,,,,,,,
2247,35.0,9.0,418.0,132.0,,,,,,,,,,,
2248,86.0,1.0,40.0,2843.0,,,,,,,,,,,
2249,2.0,194.0,895.0,37.0,,,,,,,,,,,
2250,2.0,2844.0,2845.0,955.0,,,,,,,,,,,
2251,2.0,127.0,37.0,72.0,1.0,,,,,,,,,,
2252,15.0,2846.0,,,,,,,,,,,,,
2253,2847.0,2848.0,15.0,353.0,37.0,,,,,,,,,,
2254,7.0,2849.0,2850.0,786.0,62.0,,,,,,,,,,
2255,288.0,62.0,2851.0,2852.0,,,,,,,,,,,
2256,21.0,125.0,2853.0,,,,,,,,,,,,
2257,2854.0,517.0,25.0,,,,,,,,,,,,
2258,2855.0,1109.0,,,,,,,,,,,,,
2259,63.0,5.0,49.0,2856.0,,,,,,,,,,,
2260,169.0,1061.0,,,,,,,,,,,,,
2261,2857.0,2858.0,,,,,,,,,,,,,
2262,2859.0,2860.0,2861.0,,,,,,,,,,,,
2263,346.0,2862.0,5.0,448.0,,,,,,,,,,,
2264,2863.0,755.0,1110.0,2864.0,,,,,,,,,,,
2265,2865.0,2866.0,297.0,251.0,89.0,,,,,,,,,,
2266,2867.0,2868.0,81.0,469.0,,,,,,,,,,,
2267,2869.0,731.0,2870.0,,,,,,,,,,,,
2268,2871.0,15.0,777.0,,,,,,,,,,,,
2269,2872.0,2873.0,456.0,2874.0,915.0,,,,,,,,,,
2270,2875.0,673.0,673.0,,,,,,,,,,,,
2271,148.0,1109.0,,,,,,,,,,,,,
2272,2.0,26.0,661.0,2876.0,,,,,,,,,,,
2273,2877.0,673.0,2878.0,2879.0,62.0,,,,,,,,,,
2274,39.0,2880.0,2881.0,,,,,,,,,,,,
2275,2882.0,255.0,40.0,2883.0,,,,,,,,,,,
2276,2884.0,12.0,2885.0,2886.0,2887.0,,,,,,,,,,
2277,2888.0,2889.0,36.0,1111.0,10.0,2890.0,8.0,71.0,,,,,,,
2278,15.0,2891.0,2.0,2892.0,,,,,,,,,,,
2279,2893.0,123.0,105.0,2894.0,149.0,39.0,1112.0,,,,,,,,
2280,51.0,2895.0,2896.0,2897.0,,,,,,,,,,,
2281,2.0,1113.0,624.0,2898.0,2899.0,,,,,,,,,,
2282,2900.0,2901.0,183.0,8.0,2902.0,8.0,,,,,,,,,
2283,2903.0,279.0,15.0,2904.0,,,,,,,,,,,
2284,2905.0,2906.0,399.0,2907.0,474.0,,,,,,,,,,
2285,2908.0,667.0,215.0,4.0,,,,,,,,,,,
2286,7.0,470.0,40.0,78.0,19.0,674.0,,,,,,,,,
2287,2.0,3.0,122.0,125.0,2909.0,,,,,,,,,,
2288,914.0,401.0,21.0,2910.0,,,,,,,,,,,
2289,2911.0,2912.0,2913.0,,,,,,,,,,,,
2290,2914.0,966.0,2915.0,8.0,2.0,2916.0,1114.0,,,,,,,,
2291,2917.0,2918.0,2.0,2919.0,2920.0,1114.0,,,,,,,,,
2292,259.0,1.0,2921.0,450.0,,,,,,,,,,,
2293,433.0,12.0,6.0,63.0,,,,,,,,,,,
2294,2922.0,358.0,,,,,,,,,,,,,
2295,2923.0,28.0,866.0,,,,,,,,,,,,
2296,10.0,2924.0,446.0,2925.0,,,,,,,,,,,
2297,420.0,2.0,2926.0,89.0,210.0,,,,,,,,,,
2298,2927.0,13.0,2928.0,288.0,,,,,,,,,,,
2299,15.0,2929.0,2930.0,,,,,,,,,,,,
2300,20.0,734.0,2931.0,2932.0,,,,,,,,,,,
2301,1115.0,280.0,2933.0,674.0,719.0,13.0,30.0,,,,,,,,
2302,24.0,79.0,2934.0,1078.0,,,,,,,,,,,
2303,2935.0,465.0,2936.0,2937.0,2938.0,,,,,,,,,,
2304,2939.0,557.0,,,,,,,,,,,,,
2305,2940.0,674.0,,,,,,,,,,,,,
2306,11.0,108.0,2941.0,2942.0,,,,,,,,,,,
2307,39.0,2943.0,29.0,111.0,92.0,38.0,936.0,,,,,,,,
2308,2.0,1089.0,2944.0,,,,,,,,,,,,
2309,242.0,2945.0,2946.0,,,,,,,,,,,,
2310,2947.0,47.0,7.0,133.0,38.0,,,,,,,,,,
2311,2948.0,2949.0,2950.0,2951.0,657.0,,,,,,,,,,
